age,population density,education,employed,salary,chronic illness,dash speed,run speed,lives in flat,creativity,food supply,survival time
27,152.5,2,1,24355.67,0,5.400,1.953,0,32.7,7.6,12.5
22,3315.3,3,1,32443.00,0,6.059,2.794,1,60.2,2.6,10.7
12,15.6,0,0,239.27,1,5.134,2.485,0,43.4,1.1,5.2
61,4078.2,4,1,21513.02,0,5.562,2.687,1,86.3,3.3,10.6
64,3401.7,2,1,27162.77,1,4.879,2.151,1,41.0,5.9,13.4
44,6113.9,2,1,32288.14,1,5.914,3.001,1,54.2,2.6,9.3
50,5493.8,2,1,28048.84,0,5.098,2.458,1,42.4,3.8,11.6
8,161.3,0,0,129.54,0,4.866,2.279,0,37.3,0.8,5.9
90,1706.0,2,0,30191.98,1,0.527,0.234,1,26.8,4.2,10.8
59,11843.8,4,1,37146.43,0,5.088,2.354,0,92.6,0.4,5.8
24,1037.5,3,1,22264.70,0,6.494,3.470,0,82.9,5.1,10.7
7,8530.4,0,0,170.80,0,4.781,2.135,1,46.3,0.6,7.2
58,25.8,3,0,3468.33,1,4.491,2.258,0,59.5,0.5,7.1
33,1700.6,0,1,6217.54,1,6.598,2.926,1,42.7,2.1,8.6
76,1998.8,4,0,46937.56,0,5.559,2.437,0,78.9,6.5,13.1
86,4332.1,2,0,33577.80,1,0.573,0.380,0,23.0,3.3,6.9
45,355.8,2,1,34718.42,1,6.275,2.661,0,45.1,8.7,15.2
65,4078.2,0,0,2200.66,0,4.988,2.605,0,27.8,0.7,5.5
93,164.5,4,0,41079.28,1,2.075,0.178,0,73.5,8.8,13.8
86,1548.7,4,0,39431.55,1,2.293,0.216,0,57.6,5.4,10.2
2,5145.2,0,0,0.00,0,3.458,1.670,0,41.8,1.0,5.9
74,1444.5,4,0,93466.44,1,4.024,0.336,0,83.9,5.5,10.7
77,3480.6,4,0,19400.97,0,5.381,2.485,0,69.3,4.8,10.6
8,433.9,0,0,450.54,0,4.883,2.247,0,49.6,0.9,6.6
22,151.6,3,0,2234.29,0,6.453,3.331,0,69.5,0.4,8.1
59,375.9,4,1,24060.02,0,4.262,2.122,0,87.6,8.2,14.2
51,1625.8,0,1,7692.48,0,6.038,2.950,0,22.7,0.9,4.5
19,1466.4,0,0,2999.36,0,6.200,3.212,1,33.2,1.1,8.1
24,388.8,4,0,2127.87,1,6.174,2.603,0,99.5,0.4,6.0
62,79.4,4,1,50840.48,1,4.899,2.365,0,70.3,6.9,11.9
70,4266.4,3,0,26378.62,1,1.306,0.745,0,60.9,5.0,11.1
71,41.6,3,1,19326.95,0,4.436,1.969,0,56.6,5.4,11.3
62,8921.5,1,1,20401.74,1,5.626,2.768,0,23.4,0.3,5.0
8,77.6,0,0,193.09,0,5.182,2.203,0,38.2,0.5,4.9
54,2551.3,1,1,22071.10,1,4.795,0.642,1,31.8,6.7,13.9
44,1466.4,4,1,28101.71,0,5.018,2.699,0,91.2,3.1,8.8
40,221.1,3,1,31735.72,1,5.310,2.715,0,80.8,3.4,8.9
39,2296.1,2,1,34734.80,1,6.398,3.165,1,50.8,8.8,15.1
82,961.4,3,0,30262.60,1,0.884,0.377,0,42.5,10.7,15.6
3,4266.4,0,0,0.00,0,3.983,2.036,0,33.6,0.5,6.1
46,4479.1,1,1,26788.69,0,6.158,3.591,1,24.6,4.0,10.5
21,100.6,3,0,2705.59,1,6.051,2.956,0,59.6,0.4,5.5
31,688.1,0,1,24220.01,0,6.269,3.142,0,37.2,9.5,13.5
9,388.8,0,0,52.94,0,5.187,2.582,0,48.0,0.3,4.8
26,1506.8,4,1,26598.51,1,6.887,3.154,0,106.4,4.9,11.1
43,5723.0,4,1,39253.27,0,6.291,3.003,0,90.3,4.3,10.6
0,8530.4,0,0,0.00,0,0.000,-0.432,0,28.3,1.1,4.9
33,1057.7,4,1,43460.38,0,6.007,2.982,0,107.5,8.5,15.8
77,581.2,2,0,24987.32,0,3.743,1.926,0,32.2,2.2,7.0
57,1015.7,4,1,36608.91,1,5.938,0.763,0,87.0,7.3,15.3
62,1069.0,3,1,32361.61,1,5.794,0.723,1,42.3,10.3,17.1
27,1466.4,2,0,2868.35,1,6.982,3.444,0,47.8,0.4,9.4
83,2629.0,0,0,27402.20,0,3.096,1.303,0,12.2,5.0,8.9
30,4266.4,4,1,28861.00,0,5.810,2.885,0,97.7,4.5,10.0
43,161.3,2,1,22518.69,1,5.894,2.745,0,49.0,6.0,11.4
45,4754.5,2,1,17265.92,0,5.513,2.630,1,43.0,4.4,11.2
62,153.1,4,1,29093.93,0,4.918,2.173,0,91.1,2.5,8.6
1,1506.8,0,0,0.00,0,3.564,1.559,0,22.2,1.0,5.0
38,1998.8,4,1,32503.84,0,6.075,2.895,0,101.0,8.7,14.5
31,514.4,3,1,25548.66,0,5.836,3.054,0,58.9,5.8,12.5
48,321.7,2,1,28955.69,0,5.130,2.692,0,34.6,9.8,14.9
71,640.1,1,0,18942.74,1,1.245,0.562,0,14.0,2.4,5.8
10,112.0,0,0,106.04,0,4.840,2.597,0,37.2,0.5,4.6
16,3480.6,2,0,846.08,0,6.911,3.048,0,50.5,0.7,6.9
26,1633.4,4,1,30577.85,0,6.360,3.392,1,108.0,3.4,11.6
13,4266.4,0,0,189.24,0,6.067,2.982,0,41.4,0.4,6.4
32,1057.7,4,1,35821.01,0,5.711,2.576,1,102.7,5.8,14.1
25,933.8,0,1,12722.80,0,7.352,3.396,0,40.0,4.9,9.1
46,11843.8,2,1,40687.03,0,5.731,2.882,1,44.2,0.9,7.7
72,1466.4,2,0,26143.11,1,4.612,0.506,1,26.7,3.9,9.8
74,741.6,2,0,75700.76,1,3.454,0.422,0,16.0,2.5,6.9
25,43.1,3,1,24762.94,0,5.940,2.939,0,77.7,7.7,13.1
8,5723.0,0,0,331.97,0,5.071,2.612,0,31.6,1.0,4.9
68,1069.0,4,0,29522.77,0,5.189,2.803,1,63.8,8.6,15.9
70,254.5,2,0,24248.83,0,5.668,2.922,0,24.7,6.6,12.8
60,23.2,2,1,20771.87,1,5.892,0.741,0,18.1,5.0,9.2
70,3346.6,4,0,28394.94,1,3.562,0.442,0,70.0,2.3,8.5
40,1466.4,1,0,2906.41,0,6.462,2.977,0,46.8,1.1,5.3
10,1357.8,0,0,294.22,0,5.266,2.071,0,40.2,0.5,5.3
64,4266.4,4,1,24018.72,0,4.304,2.485,1,81.9,4.5,11.9
20,4078.2,3,0,2598.78,0,5.957,2.568,0,56.2,1.2,7.5
1,1044.8,0,0,0.00,0,3.143,1.403,0,54.5,0.6,6.3
1,3637.2,0,0,0.00,0,3.125,1.218,1,42.4,0.4,7.0
69,49.6,1,0,18280.02,1,1.274,0.640,0,5.2,4.8,8.1
90,91.6,1,0,21460.45,1,2.807,0.260,0,-1.5,4.9,8.5
16,4042.2,0,0,447.77,1,5.963,2.781,0,39.8,0.3,4.9
33,961.4,4,0,3815.25,0,6.028,3.124,0,110.8,1.2,10.3
59,2117.7,4,1,25562.12,1,5.729,0.649,0,88.8,8.8,15.3
13,4266.4,0,0,679.72,0,5.298,2.546,0,38.0,0.4,5.8
47,583.2,4,1,25324.71,1,6.697,3.405,0,97.0,9.1,15.2
59,352.6,4,1,14927.24,0,5.581,2.664,0,77.7,2.1,8.4
49,180.6,1,1,21896.51,0,5.100,2.790,0,30.7,7.8,12.6
76,230.3,3,0,37688.17,0,4.931,2.311,0,52.1,4.0,8.8
37,3533.7,0,1,10316.52,0,7.256,2.994,0,25.4,3.0,6.8
35,2196.9,2,1,39640.97,0,6.050,3.215,1,59.7,3.9,11.1
14,398.0,0,0,80.55,1,5.491,2.986,0,43.3,0.8,5.7
18,3994.1,3,0,2384.44,0,6.745,3.484,1,66.6,0.9,9.4
34,1700.6,3,1,28446.40,1,5.660,2.837,1,75.3,4.0,11.1
37,1015.7,0,1,12686.74,1,6.797,3.194,1,21.0,5.0,10.5
34,6113.9,4,1,41665.42,0,7.105,3.254,1,103.7,1.7,10.3
39,4479.1,4,1,39780.37,0,6.258,3.422,1,81.6,4.2,11.4
30,15794.5,3,1,21687.03,0,6.911,3.371,0,71.4,1.2,6.0
68,816.1,2,0,18315.55,0,3.854,2.088,0,27.9,6.2,11.0
28,165.7,0,1,14245.48,0,7.274,3.615,0,51.0,2.9,7.4
72,245.3,4,0,29028.00,1,3.671,0.560,0,55.8,4.6,9.9
56,1927.2,3,1,36600.49,0,4.969,2.567,1,57.2,3.0,10.3
57,4266.4,0,1,4004.47,1,5.064,0.694,1,23.7,1.0,11.4
74,2117.7,3,0,15301.99,1,5.386,0.601,0,48.2,3.4,7.8
32,629.8,4,1,28296.31,0,6.934,2.991,0,94.8,5.2,10.6
40,3336.0,3,1,20547.64,0,6.124,2.873,0,71.9,1.5,7.3
55,2468.7,4,1,66465.18,1,6.379,3.116,1,89.6,1.6,9.3
26,629.8,4,1,28237.30,0,6.630,2.809,0,96.1,8.7,14.2
41,4266.4,3,1,22747.98,0,5.267,2.475,0,75.0,4.6,10.7
43,630.1,2,1,27950.40,0,5.540,2.094,0,54.0,10.1,16.7
17,624.1,2,0,362.41,0,6.689,2.758,0,83.6,0.7,9.4
40,1752.4,2,1,27538.75,0,5.840,2.898,1,48.3,2.3,10.5
29,730.5,2,1,30321.67,1,5.747,2.823,0,52.3,8.2,15.4
66,933.8,0,0,2977.82,1,4.287,0.633,0,10.9,0.4,4.0
27,1786.3,4,0,3381.32,1,7.213,3.141,0,91.7,0.5,6.0
33,327.0,3,1,31108.95,0,6.501,3.452,0,70.4,5.4,10.6
76,90.5,2,0,50595.21,1,1.065,0.608,0,20.1,2.6,6.3
72,151.6,0,0,15146.31,1,1.263,0.563,0,14.3,3.8,8.5
14,234.2,0,0,352.19,0,5.063,2.070,0,48.8,0.4,5.5
36,1492.8,3,1,21269.93,0,6.658,3.458,0,74.7,1.7,7.7
64,2594.7,0,1,12762.90,1,4.894,2.070,0,-5.1,1.8,4.7
14,1153.5,0,0,1537.84,1,6.157,3.016,1,24.1,1.2,15.4
69,1492.8,4,0,26443.14,1,1.232,0.520,0,79.7,9.7,16.4
78,91.1,0,0,17033.69,0,3.680,1.834,0,13.9,2.4,9.4
24,161.3,0,1,34760.56,0,7.094,2.944,0,32.5,4.3,8.3
56,200.6,3,1,44224.96,1,4.132,2.276,0,53.6,4.4,9.2
30,398.0,2,0,3370.60,1,6.333,2.654,0,63.5,0.6,7.7
74,583.2,0,0,19763.58,1,5.147,0.568,0,-0.4,2.8,8.8
38,263.9,1,0,2530.00,0,6.382,3.100,0,32.9,0.6,6.1
39,816.1,2,1,29624.59,1,5.651,0.700,0,44.9,6.7,12.2
58,8530.4,2,0,2637.67,1,1.207,0.584,0,54.3,0.9,6.2
45,139.0,0,1,25514.70,0,6.676,3.522,0,33.9,4.0,8.9
38,4042.2,4,1,31330.58,0,6.094,3.037,1,92.3,6.3,13.9
62,1225.6,3,1,26993.63,1,4.799,0.485,0,57.8,6.7,11.4
37,3480.6,2,1,28681.47,1,6.629,0.752,1,51.9,5.0,12.1
75,10609.4,0,0,22908.31,1,1.182,0.579,0,13.9,0.8,4.7
57,2555.5,3,1,22396.30,0,4.955,2.308,1,58.7,5.1,12.7
45,744.2,0,1,20212.84,1,5.600,3.059,0,31.6,1.4,7.2
30,8530.4,2,0,2979.76,1,5.745,2.875,1,50.5,0.4,6.8
22,239.6,4,1,24956.17,0,6.071,3.129,0,99.5,4.5,10.0
53,355.1,4,1,48151.17,0,4.824,2.507,0,77.9,8.2,14.2
92,3315.3,4,0,24473.40,1,0.605,0.298,1,68.0,2.8,10.2
57,933.8,4,0,3807.38,1,5.707,2.670,0,81.0,0.9,7.9
35,4754.5,3,1,32713.81,0,6.768,3.342,1,63.0,2.9,11.3
35,4283.0,1,1,14064.22,0,6.582,3.140,1,30.2,2.8,9.0
41,744.2,3,1,23407.74,0,6.586,2.967,0,68.9,8.4,13.3
31,388.8,3,1,23651.31,0,6.442,2.941,0,76.0,7.9,12.9
3,221.1,0,0,0.00,0,3.887,1.767,0,47.4,0.5,5.3
64,166.7,0,0,2022.13,1,5.184,2.674,0,8.3,1.2,4.6
1,9686.9,0,0,0.00,0,3.294,1.534,1,25.5,0.6,6.7
71,9660.4,2,1,38992.85,1,5.637,0.688,0,12.0,1.0,5.6
23,586.3,4,1,8575.01,0,6.913,3.244,0,90.0,3.0,8.7
7,3637.2,0,0,37.60,0,4.816,2.227,1,38.4,0.9,8.7
26,9546.7,4,0,3858.70,0,6.488,3.044,1,101.1,0.5,11.2
77,4332.1,4,0,32863.80,1,4.572,0.558,1,76.1,2.8,9.8
10,2785.7,0,0,78.97,0,5.197,2.119,1,30.0,1.2,6.9
65,195.7,4,0,3687.82,0,4.023,1.522,0,86.4,0.9,8.3
16,581.7,0,0,128.83,1,6.318,3.221,0,52.3,0.7,6.0
30,5723.0,0,1,23725.20,1,6.141,3.067,1,28.8,2.2,8.2
39,14589.2,1,1,18947.13,0,5.860,2.866,0,30.6,0.3,4.1
63,46.2,3,0,3482.09,1,5.132,2.694,0,62.6,0.3,8.3
51,4287.6,4,0,3007.45,0,5.878,2.818,0,83.2,0.8,7.1
42,323.8,4,1,39905.65,1,6.210,3.123,0,103.3,9.2,18.0
48,783.3,2,1,25860.65,1,6.534,3.073,0,51.7,1.9,7.0
82,91.6,3,0,31949.80,0,2.814,1.579,0,44.8,9.2,13.5
70,2196.9,4,0,41527.96,0,5.461,2.584,1,74.5,3.4,10.6
81,157.0,0,0,7584.25,0,3.839,1.448,0,12.2,1.9,5.8
23,2217.4,4,1,10577.66,0,5.982,2.562,0,97.0,1.5,7.3
25,629.8,2,1,23115.91,0,5.671,2.895,0,56.0,6.2,11.4
24,4479.1,0,0,2717.04,1,6.163,2.880,0,43.0,0.6,6.1
44,41.6,2,1,26186.18,1,5.196,2.487,0,41.3,6.4,11.2
15,15794.5,0,0,1891.34,0,5.036,2.656,1,23.4,0.8,7.2
38,1357.8,4,1,26404.27,1,6.528,3.444,0,110.6,4.3,11.2
80,1383.5,4,0,25424.66,0,4.148,2.143,1,62.7,2.6,9.2
83,91.1,2,0,18582.13,0,2.652,1.316,0,32.6,4.1,8.4
14,106.2,0,0,208.34,0,5.591,2.878,0,44.9,0.7,5.1
18,4864.2,1,1,2456.47,1,5.877,3.202,0,41.4,1.1,5.5
52,102.0,4,1,30652.32,1,6.213,2.965,0,89.7,7.7,13.7
15,125.5,0,0,94.51,0,6.182,2.932,0,42.8,0.9,5.6
19,816.1,3,1,8948.45,0,6.043,3.269,0,56.5,1.9,6.6
4,234.2,0,0,458.31,0,4.125,1.888,0,50.4,1.1,5.5
65,458.5,2,0,3055.60,1,6.043,0.714,0,27.8,0.8,5.0
53,2555.5,2,1,24912.49,1,4.679,0.577,1,45.1,8.4,18.1
21,1998.8,3,1,23427.86,0,6.548,2.930,0,80.0,4.6,11.8
53,1998.8,0,1,11788.95,0,4.560,2.473,0,26.1,1.0,6.3
49,995.5,3,1,37281.63,1,4.730,2.385,1,49.5,6.4,13.1
39,354.8,1,1,19044.74,0,6.800,3.092,0,46.7,6.3,11.2
66,559.9,4,0,3891.55,1,1.539,0.730,0,65.6,0.7,5.7
21,783.3,1,1,39305.30,0,6.558,3.252,0,40.1,6.1,11.8
92,1344.9,4,0,30990.96,1,2.336,0.214,1,65.4,2.6,9.7
25,1506.8,2,1,24697.66,0,5.970,2.913,1,34.5,7.5,13.4
61,322.7,0,1,4484.60,1,4.810,2.644,0,25.9,0.4,5.6
59,263.9,2,0,3017.83,0,5.207,2.125,0,45.5,1.2,6.1
35,838.4,0,1,17224.73,1,6.031,0.842,0,49.9,5.2,10.3
58,953.2,0,0,2102.87,0,5.533,2.893,0,13.2,0.5,3.9
81,161.3,2,0,19624.15,1,1.051,0.405,0,31.6,7.6,11.4
4,2342.4,0,0,34.16,1,4.190,2.107,1,32.7,0.4,7.6
13,3401.7,0,0,239.78,0,5.869,2.986,1,35.6,1.0,7.3
1,2634.2,0,0,0.00,0,3.556,1.545,0,35.2,0.3,5.2
3,127.3,0,0,0.00,0,3.789,2.014,0,46.9,0.4,7.7
49,296.4,0,1,35809.34,1,4.822,2.477,0,25.4,2.0,6.0
43,64.1,4,1,55608.93,0,6.242,3.373,0,79.8,5.6,13.1
52,2555.5,2,0,2803.53,0,5.526,2.379,0,39.1,0.8,4.9
39,161.3,3,1,27247.36,0,6.266,3.348,0,76.6,4.0,8.9
29,322.7,1,1,21528.62,0,5.834,3.242,0,25.2,6.5,11.2
23,4754.5,4,1,20073.13,1,5.942,2.745,1,111.3,2.5,12.5
42,4864.2,2,1,35509.80,0,5.850,3.063,0,52.5,3.1,8.3
52,200.6,2,1,10842.56,0,5.413,2.658,0,42.6,3.0,9.0
52,166.1,0,1,5717.14,0,5.615,3.071,0,31.1,2.2,6.1
30,1037.5,4,1,26414.91,0,6.510,3.367,0,94.3,7.4,12.9
43,151.6,4,1,38981.57,0,5.085,2.430,0,104.1,2.3,8.4
83,229.4,0,0,29580.44,0,4.894,2.558,0,9.0,8.8,13.3
46,3637.2,0,0,3265.42,0,6.460,3.645,0,23.1,0.5,4.5
60,3637.2,3,0,3321.21,0,5.883,3.196,0,54.8,0.7,6.5
60,501.9,3,0,3111.98,1,4.400,2.012,0,56.0,0.5,5.6
37,4754.5,3,1,35912.16,0,6.053,2.723,0,86.2,5.6,11.2
50,23.2,4,1,33559.76,1,6.431,0.801,0,93.8,7.3,13.9
62,354.8,2,1,19433.20,1,6.191,3.198,0,44.6,6.8,12.5
12,152.5,0,0,45.05,0,5.860,2.531,0,35.3,0.9,6.0
53,3994.1,3,1,27640.34,0,5.341,2.015,1,63.7,3.3,10.4
19,9660.4,0,0,1788.56,0,5.533,2.481,0,48.4,1.0,7.6
77,3401.7,4,0,49655.42,1,1.218,0.411,0,72.0,6.1,12.3
66,2117.7,3,1,29376.79,0,4.158,1.701,1,49.3,6.6,12.9
28,3346.6,0,1,5169.14,1,5.476,2.820,0,33.5,1.4,5.6
5,4332.1,0,0,508.64,1,4.368,2.213,1,36.4,0.8,8.2
22,559.9,4,0,1920.46,0,6.490,3.265,0,102.4,0.2,6.2
24,239.6,0,1,23962.34,1,6.170,2.857,0,33.8,5.1,9.5
46,2636.8,3,1,29332.35,1,6.387,2.844,0,81.3,7.1,12.2
24,1357.8,4,0,2604.90,0,5.911,2.609,0,93.1,1.0,10.4
25,1506.8,4,0,2778.62,0,6.677,3.651,1,99.3,1.0,11.5
44,6113.9,3,1,35736.61,0,5.590,2.935,1,70.2,1.7,9.1
28,4332.1,2,1,27187.69,1,6.810,3.401,0,53.3,1.4,6.3
9,309.6,0,0,216.77,1,4.653,2.346,0,33.4,0.6,4.8
10,531.2,0,0,277.53,0,5.621,2.984,0,46.0,0.8,7.7
34,101.6,2,1,26702.84,0,6.826,2.864,0,45.5,4.2,8.7
41,241.5,4,1,42943.45,0,5.156,2.355,0,94.8,4.8,10.3
10,3346.6,0,0,599.22,0,5.107,2.585,0,45.4,1.2,7.8
81,133.0,0,0,23252.70,1,0.914,0.468,0,-4.1,8.1,11.0
40,465.9,1,1,24805.73,0,5.241,2.540,0,39.9,2.2,6.3
22,4295.9,4,0,2669.02,0,6.265,2.919,0,110.0,0.6,7.1
53,400.2,4,1,37219.81,0,4.896,2.226,0,85.4,3.2,8.4
46,7838.7,3,0,3301.02,1,5.874,0.735,0,69.0,0.2,6.0
72,309.6,4,0,26740.44,1,4.787,0.619,0,78.7,5.8,12.1
8,239.6,0,0,90.04,0,5.175,2.224,0,42.4,0.5,6.4
55,1378.1,2,0,3123.34,1,4.763,2.375,1,41.5,0.4,7.1
4,1927.2,0,0,221.38,0,4.090,1.933,0,41.6,0.8,5.3
8,5186.0,0,0,87.02,0,4.649,2.488,1,44.3,0.9,7.2
59,343.4,4,1,53497.28,1,5.242,2.738,0,85.9,7.1,14.8
43,2342.4,0,1,22314.92,0,6.524,3.703,1,23.5,3.6,9.6
32,933.8,0,0,2284.59,1,6.612,2.991,0,54.2,0.7,5.9
79,388.8,3,0,33141.71,1,4.561,0.571,0,29.7,10.2,15.5
27,200.6,4,0,3596.97,0,6.256,3.120,0,97.5,0.5,6.9
57,101.6,4,1,38583.79,0,5.822,2.618,0,77.2,8.0,15.2
23,987.8,3,1,10246.61,0,7.263,3.822,0,71.0,4.0,9.9
60,1948.7,1,1,16513.30,0,5.537,2.727,1,20.4,1.2,7.3
92,2551.0,0,0,27347.34,1,0.691,0.385,0,-2.7,1.6,5.9
5,2294.5,0,0,129.18,0,4.384,2.138,1,30.4,1.0,7.0
3,371.2,0,0,0.00,0,3.848,2.013,0,29.3,1.0,5.2
75,349.1,2,0,29620.97,1,0.948,0.453,0,30.0,8.8,13.1
26,1786.3,4,1,26008.50,1,6.386,3.097,0,88.5,2.0,7.8
9,2376.7,0,0,286.68,0,4.738,2.050,0,34.4,1.2,5.4
45,106.2,0,1,10807.01,0,5.460,2.792,0,23.0,1.6,5.3
41,2634.2,4,1,58143.33,0,6.017,3.013,0,89.2,8.8,16.6
11,112.0,0,0,39.99,0,5.132,2.286,0,42.2,0.3,4.7
73,9.3,2,0,25504.02,1,0.915,0.397,0,24.4,3.7,8.6
46,4754.5,0,0,3274.44,1,5.275,2.654,0,34.9,0.7,5.5
63,2634.2,1,1,26718.46,1,4.842,2.559,0,17.1,7.1,10.8
53,157.0,3,1,29626.74,0,6.331,2.963,0,77.4,8.3,13.9
27,388.8,4,0,2960.58,0,6.961,3.466,0,96.9,0.4,6.3
24,449.3,2,1,23841.89,0,5.756,3.318,0,51.3,7.5,13.3
17,11872.6,1,1,461.53,0,6.182,3.362,1,42.4,0.3,9.2
8,354.8,0,0,136.50,0,4.830,2.577,0,32.6,0.3,4.5
47,4332.1,4,1,32049.13,0,6.155,3.155,1,88.3,5.6,13.4
40,1506.8,1,1,21616.58,0,6.978,3.084,1,25.4,3.9,9.8
33,551.3,2,1,11308.57,0,5.726,2.982,0,63.6,2.9,9.3
63,282.8,3,1,19325.62,1,4.729,2.156,0,50.3,5.6,10.0
65,4266.4,4,0,3670.31,0,3.758,2.076,0,92.7,0.4,5.9
67,2594.7,4,0,3727.22,1,1.057,0.560,1,80.4,0.4,7.9
27,1466.4,2,1,31833.53,0,5.669,2.689,1,45.3,8.7,15.3
68,929.0,0,0,7549.28,0,5.102,2.076,0,12.1,0.7,4.9
53,1466.2,1,1,26648.56,0,5.759,2.641,0,29.4,9.4,13.2
65,309.6,2,1,21190.84,0,5.548,2.887,0,36.2,3.9,9.3
64,29.1,3,1,30735.05,0,4.403,2.305,0,43.6,3.4,8.0
49,343.4,2,1,27779.67,0,4.867,2.985,0,37.1,2.0,6.0
5,6591.8,0,0,54.96,0,4.369,2.256,0,23.5,0.6,4.5
55,1015.7,1,1,22410.74,1,5.707,2.767,1,25.2,6.0,11.9
57,355.1,0,1,18748.79,0,6.289,2.961,0,13.4,2.2,9.0
7,92.0,0,0,168.40,0,4.994,2.526,0,22.2,0.9,5.0
33,1044.8,4,0,3237.31,0,6.638,3.258,0,93.1,1.2,7.8
14,7164.4,0,0,794.60,1,6.004,3.080,0,36.8,0.2,5.4
40,1791.6,2,1,19083.07,0,6.305,3.426,0,50.6,1.8,7.8
1,1992.3,0,0,0.00,1,3.435,1.967,1,32.0,0.5,6.3
75,953.2,1,0,38648.30,1,3.329,0.407,0,20.3,5.2,9.3
27,507.1,4,0,3707.54,0,5.815,2.856,0,91.6,1.3,7.1
10,161.3,0,0,46.64,0,5.240,3.230,0,45.8,0.7,5.8
24,2551.3,4,0,1851.90,0,5.478,2.551,0,93.6,0.5,8.3
44,929.0,3,1,21838.59,1,5.892,2.850,0,75.4,2.9,9.3
35,349.1,2,1,31448.33,0,5.897,3.142,0,46.0,11.0,15.4
64,157.7,4,0,3560.17,0,5.018,2.355,0,77.9,0.3,7.6
27,365.3,3,1,26927.97,0,6.253,2.879,0,77.4,5.9,12.4
24,9660.4,3,0,1637.95,1,6.713,3.428,0,82.6,0.9,6.6
44,1275.2,3,1,37467.31,1,6.761,3.564,1,74.6,6.2,13.1
76,2342.4,4,0,71078.64,1,1.075,0.528,1,71.9,3.3,12.1
54,79.4,2,1,25065.35,0,4.909,2.207,0,42.6,9.4,14.3
5,278.1,0,0,43.58,0,4.416,2.499,0,35.2,0.5,5.7
1,2667.6,0,0,0.00,0,3.088,1.637,0,28.6,0.8,6.1
79,413.0,4,0,66712.31,1,4.027,0.515,0,79.5,8.6,15.3
45,91.1,2,1,21947.78,1,5.430,0.640,0,52.3,7.3,11.7
55,24.5,4,1,30667.11,0,5.720,2.704,0,88.1,7.6,13.0
56,365.3,2,1,21256.93,0,5.356,2.621,0,44.8,5.9,10.1
77,726.4,3,0,58093.60,0,4.593,2.537,0,48.3,11.1,15.6
12,574.5,0,0,1136.71,0,5.831,2.704,0,34.9,1.2,6.0
80,343.4,4,0,41007.06,0,4.105,2.057,0,55.2,2.1,7.1
37,64.1,2,1,24132.27,1,5.573,2.737,0,46.6,2.8,6.9
35,2342.4,4,1,19803.27,0,6.122,2.730,0,101.9,6.4,12.0
66,4069.8,1,0,2867.08,1,1.086,0.601,1,22.3,0.9,6.6
16,133.2,0,0,50.34,0,5.750,2.666,0,34.5,1.0,5.1
38,3268.3,0,1,19242.91,0,6.175,2.884,1,41.2,3.6,10.9
0,42.8,0,0,0.00,0,0.000,-0.080,0,40.0,0.6,4.8
25,3637.2,2,1,21744.32,0,6.972,3.474,0,49.8,5.9,10.2
52,41.6,2,1,27204.40,0,6.034,3.365,0,38.2,5.6,10.0
9,186.8,0,0,291.41,0,4.875,2.070,0,40.9,0.5,4.6
57,4778.3,4,1,25561.28,0,6.099,3.351,1,89.0,1.8,9.4
19,229.4,0,1,1655.52,0,6.345,2.988,0,28.7,0.5,8.6
38,151.6,3,1,33968.78,0,5.755,2.845,0,77.2,6.4,11.5
72,5121.8,0,0,14668.00,0,3.913,1.618,1,7.5,3.2,9.0
58,1700.6,2,0,2256.19,1,1.264,0.537,0,32.8,1.1,6.9
15,9584.0,0,1,1045.66,0,5.609,2.809,0,33.1,0.9,5.8
69,581.7,4,0,31431.99,1,1.138,0.444,0,77.3,4.8,11.0
55,581.7,4,1,36491.22,0,5.205,2.207,0,89.0,5.5,10.9
23,4754.5,4,1,7934.27,0,5.461,2.749,0,91.1,0.7,6.0
66,114.8,4,0,3464.50,1,1.218,0.504,0,86.0,0.7,6.0
56,1417.1,1,1,16084.05,1,6.394,3.223,1,34.8,6.3,12.4
62,142.8,2,0,2998.69,0,4.062,2.251,0,30.6,1.0,4.8
0,9686.9,0,0,0.00,0,0.000,-0.030,1,37.3,0.9,7.0
45,4515.1,3,1,30472.30,1,6.071,2.761,0,70.4,5.8,10.9
56,153.1,4,1,24742.57,1,4.606,2.331,0,82.5,7.4,22.4
61,241.5,4,1,35823.72,1,1.428,0.612,0,80.4,4.8,11.0
63,1948.7,4,0,3954.67,1,4.536,0.582,1,68.3,1.5,10.2
69,2196.9,4,0,42704.86,1,1.436,0.692,0,86.0,8.0,13.9
24,2562.9,4,0,1619.00,1,6.746,3.216,0,101.6,0.6,6.4
11,41.2,0,0,1062.63,0,4.875,2.771,0,54.2,0.6,5.2
41,584.9,0,1,12434.54,0,6.172,2.444,0,54.7,1.9,6.4
61,12.5,4,0,3543.88,1,4.802,2.284,0,79.7,1.1,7.3
28,229.4,0,1,14284.93,1,6.916,3.448,0,54.0,3.6,8.8
77,9686.9,0,0,60988.13,0,4.838,2.410,0,8.0,0.8,4.0
74,388.8,4,0,37679.44,0,3.574,2.471,0,68.3,4.0,10.5
6,1015.7,0,0,256.34,0,4.462,2.008,0,35.2,0.9,5.2
46,2634.2,3,1,40231.05,1,5.780,3.200,1,68.0,6.0,13.9
35,1605.7,4,1,39715.68,0,6.052,2.817,0,103.5,7.2,13.3
